id,week_number,precise_rating,number_of_ratings,number_of_ratings_per_week
6765,20,5.0,1,0.0
6767,9,4.0908,13926,0.0
6767,19,4.0818,15973,2047.0
6767,20,4.0817,16020,47.0
6768,9,4.2308,871,0.0
6768,19,4.2415,886,15.0
6768,20,4.2415,886,0.0
6770,9,3.5625,32,0.0
6770,19,3.5714,35,3.0
6770,20,3.5714,35,0.0
6773,9,3.505,996,0.0
6773,19,3.5272,1157,161.0
6773,20,3.5267,1160,3.0
6775,9,3.6831,8918,0.0
6775,19,3.6859,9432,514.0
6775,20,3.6862,9443,11.0
6777,9,4.3214,28,0.0
6777,19,4.3214,28,0.0
6777,20,4.3214,28,0.0
6778,9,4.0,133,0.0
6778,19,3.9489,137,4.0
6778,20,3.9489,137,0.0
6779,9,4.1322,416,0.0
6779,19,4.142,486,70.0
6779,20,4.1408,490,4.0
6780,9,4.2184,412,0.0
6780,19,4.2326,460,48.0
6780,20,4.2343,461,1.0
6781,9,3.6186,97,0.0
6781,19,3.6729,107,10.0
6781,20,3.6729,107,0.0
6783,9,4.3233,133,0.0
6783,19,4.3525,139,6.0
6783,20,4.3525,139,0.0
6785,9,3.8447,2144,0.0
6785,19,3.8309,2342,198.0
6785,20,3.8297,2349,7.0
6791,9,3.293,215,0.0
6791,19,3.2818,220,5.0
6791,20,3.2818,220,0.0
6793,9,4.3196,535,0.0
6793,19,4.3184,534,-1.0
6793,20,4.3184,534,0.0
6795,9,4.0857,35,0.0
6795,19,4.1111,36,1.0
6795,20,4.1111,36,0.0
6796,9,4.1756,131,0.0
6796,19,4.1739,138,7.0
6796,20,4.1739,138,0.0
6797,9,3.858,1387,0.0
6797,19,3.8782,1437,50.0
6797,20,3.8799,1441,4.0
6798,9,4.1066,122,0.0
6798,19,4.0968,124,2.0
6798,20,4.0968,124,0.0
6799,9,3.7551,49,0.0
6799,19,3.7647,51,2.0
6799,20,3.7647,51,0.0
6800,9,4.196,2883,0.0
6800,19,4.1926,2897,14.0
6800,20,4.1925,2898,1.0
6801,9,4.1873,395,0.0
6801,19,4.197,401,6.0
6801,20,4.199,402,1.0
6802,9,4.0209,4890,0.0
6802,19,4.0181,5373,483.0
6802,20,4.0174,5393,20.0
6803,9,4.189,164,0.0
6803,19,4.1988,166,2.0
6803,20,4.2036,167,1.0
6804,9,4.0557,1975,0.0
6804,19,4.0569,1986,11.0
6804,20,4.0569,1986,0.0
6805,9,3.8095,21,0.0
6805,19,3.75,20,-1.0
6805,20,3.75,20,0.0
6806,9,2.4357,319,0.0
6806,19,2.4357,319,0.0
6806,20,2.4357,319,0.0
6807,9,3.8517,553,0.0
6807,19,3.8392,566,13.0
6807,20,3.8433,568,2.0
6809,9,4.0807,161,0.0
6809,19,4.1111,162,1.0
6809,20,4.1111,162,0.0
6810,9,4.0332,753,0.0
6810,19,4.0391,767,14.0
6810,20,4.0391,767,0.0
6811,9,4.4613,297,0.0
6811,19,4.4721,305,8.0
6811,20,4.4673,306,1.0
6812,9,4.6275,51,0.0
6812,19,4.6552,58,7.0
6812,20,4.6552,58,0.0
6813,9,3.704,277,0.0
6813,19,3.7168,286,9.0
6813,20,3.7168,286,0.0
6814,9,4.3446,10004,0.0
6814,19,4.345,10139,135.0
6814,20,4.3449,10142,3.0
6815,9,2.8805,1924,0.0
6815,19,2.8151,2039,115.0
6815,20,2.8108,2045,6.0
6816,9,4.3336,3369,0.0
6816,19,4.3089,3597,228.0
6816,20,4.3094,3607,10.0
6817,9,4.1715,8477,0.0
6817,19,4.1729,8954,477.0
6817,20,4.1732,8968,14.0
6818,9,4.0578,2025,0.0
6818,19,4.0603,2056,31.0
6818,20,4.0608,2057,1.0
6819,9,3.7136,10334,0.0
6819,19,3.7118,11042,708.0
6819,20,3.7118,11051,9.0
6821,9,0.0,0,0.0
6821,19,0.0,0,0.0
6821,20,0.0,0,0.0
6822,9,4.2788,3748,0.0
6822,19,4.2754,4027,279.0
6822,20,4.2764,4041,14.0
6823,9,4.2347,1189,0.0
6823,19,4.2388,1223,34.0
6823,20,4.2394,1224,1.0
6824,9,3.2,5,0.0
6824,19,3.2,5,0.0
6824,20,3.2,5,0.0
6825,19,4.0,6,0.0
6825,20,4.0,6,0.0
6826,19,3.9785,93,0.0
6826,20,3.9785,93,0.0
6827,19,3.9401,601,0.0
6827,20,3.9403,603,2.0
6828,19,3.6989,1923,0.0
6828,20,3.6989,1923,0.0
6829,19,3.6263,3974,0.0
6829,20,3.6271,3980,6.0
6830,19,3.5,2,0.0
6830,20,3.5,2,0.0
6831,19,4.0782,1471,0.0
6831,20,4.0781,1472,1.0
6832,19,4.1586,391,0.0
6832,20,4.1586,391,0.0
6833,19,3.6957,46,0.0
6833,20,3.6957,46,0.0
6834,19,4.6,10,0.0
6834,20,4.6,10,0.0
6835,19,3.8828,128,0.0
6835,20,3.8828,128,0.0
6836,19,2.6667,6,0.0
6836,20,2.6667,6,0.0
6837,19,4.1895,1008,0.0
6837,20,4.1863,1009,1.0
6838,19,3.9048,1586,0.0
6838,20,3.9062,1588,2.0
6839,19,3.9721,896,0.0
6839,20,3.9722,898,2.0
6840,19,4.0209,1150,0.0
6840,20,4.0222,1173,23.0
6841,19,3.7715,2534,0.0
6841,20,3.7706,2537,3.0
6842,19,4.0205,9857,0.0
6842,20,4.0208,9890,33.0
6843,19,3.7619,231,0.0
6843,20,3.7619,231,0.0
6844,19,5.0,1,0.0
6844,20,5.0,1,0.0
6845,19,5.0,3,0.0
6845,20,5.0,3,0.0
6846,19,5.0,2,0.0
6846,20,5.0,2,0.0
6847,19,4.0304,230,0.0
6847,20,4.0303,231,1.0
6848,19,4.467,197,0.0
6848,20,4.4724,199,2.0
6849,19,4.1806,310,0.0
6849,20,4.1833,311,1.0
6850,19,4.4667,30,0.0
6850,20,4.4667,30,0.0
6851,19,3.3333,27,0.0
6851,20,3.3333,27,0.0
6852,19,4.2985,134,0.0
6852,20,4.2985,134,0.0
6853,19,4.2606,188,0.0
6853,20,4.2684,190,2.0
6854,19,4.0323,31,0.0
6854,20,4.0323,31,0.0
6855,19,3.541,305,0.0
6855,20,3.541,305,0.0
6856,19,2.0,1,0.0
6856,20,2.0,1,0.0
6857,19,4.123,122,0.0
6857,20,4.123,122,0.0
6858,19,3.7,40,0.0
6858,20,3.7,40,0.0
6859,19,3.8056,463,0.0
6859,20,3.8141,468,5.0
6860,19,4.2378,12229,0.0
6860,20,4.2364,12366,137.0
6861,19,2.57,393,0.0
6861,20,2.566,394,1.0
6862,19,3.0674,89,0.0
6862,20,3.0674,89,0.0
6863,19,4.0,8,0.0
6863,20,4.0,8,0.0
6864,19,4.2086,139,0.0
6864,20,4.2086,139,0.0
6865,19,3.8587,184,0.0
6865,20,3.8587,184,0.0
6866,19,3.5747,87,0.0
6866,20,3.5747,87,0.0
6867,19,3.8019,106,0.0
6867,20,3.8019,106,0.0
6868,19,4.367,406,0.0
6868,20,4.3775,408,2.0
6869,19,4.0,2,0.0
6869,20,4.0,2,0.0
6870,19,3.2276,145,0.0
6870,20,3.2397,146,1.0
6871,19,4.382,89,0.0
6871,20,4.382,89,0.0
6872,19,3.2833,473,0.0
6872,20,3.2884,475,2.0
6873,19,4.2671,423,0.0
6873,20,4.274,427,4.0
6874,19,3.8387,62,0.0
6874,20,3.8387,62,0.0
6875,19,3.6984,63,0.0
6875,20,3.6984,63,0.0
6876,19,4.3529,187,0.0
6876,20,4.3529,187,0.0
6877,19,3.9124,468,0.0
6877,20,3.9124,468,0.0
6879,19,3.8182,22,0.0
6879,20,3.8182,22,0.0
6880,19,4.2444,405,0.0
6880,20,4.2444,405,0.0
6881,19,4.4675,154,0.0
6881,20,4.4675,154,0.0
6882,19,4.2,15,0.0
6882,20,4.2,15,0.0
6883,19,3.464,222,0.0
6883,20,3.4664,223,1.0
6884,19,4.281,1260,0.0
6884,20,4.2815,1261,1.0
6885,19,3.2222,9,0.0
6885,20,3.2222,9,0.0
6886,19,4.1358,685,0.0
6886,20,4.137,686,1.0
6887,19,4.1971,1791,0.0
6887,20,4.1989,1795,4.0
6888,19,3.9525,1179,0.0
6888,20,3.9534,1180,1.0
6889,19,4.0953,472,0.0
6889,20,4.0953,472,0.0
6890,19,4.2609,2246,0.0
6890,20,4.2613,2250,4.0
6891,19,4.044,91,0.0
6891,20,4.0109,92,1.0
6892,19,4.0357,28,0.0
6892,20,4.0357,28,0.0
6893,19,3.8221,281,0.0
6893,20,3.8221,281,0.0
6894,19,4.0769,65,0.0
6894,20,4.0758,66,1.0
6895,19,3.6761,355,0.0
6895,20,3.677,356,1.0
6896,19,4.1531,112580,0.0
6896,20,4.1533,112769,189.0
6897,19,3.8246,16057,0.0
6897,20,3.8245,16062,5.0
6898,19,3.8551,1946,0.0
6898,20,3.8522,1949,3.0
6899,19,4.3192,14106,0.0
6899,20,4.3192,14216,110.0
6900,19,4.4303,41207,0.0
6900,20,4.4301,41213,6.0
6901,19,4.086,8255,0.0
6901,20,4.0846,8296,41.0
6902,19,3.3204,6417,0.0
6902,20,3.3189,6459,42.0
6903,19,4.2679,10914,0.0
6903,20,4.2683,10950,36.0
6904,19,3.9313,2883,0.0
6904,20,3.9321,2885,2.0
6905,19,3.2791,43,0.0
6905,20,3.2791,43,0.0
6906,19,3.8037,4702,0.0
6906,20,3.8029,4709,7.0
6907,19,3.7972,286,0.0
6907,20,3.7972,286,0.0
6909,19,4.1076,33398,0.0
6909,20,4.1082,33661,263.0
6910,19,2.648,26343,0.0
6910,20,2.6479,26348,5.0
6911,19,3.7079,89,0.0
6911,20,3.7079,89,0.0
6912,19,4.1344,1324,0.0
6912,20,4.1344,1324,0.0
6913,19,3.8582,698,0.0
6913,20,3.8582,698,0.0
6914,19,4.2229,507,0.0
6914,20,4.2229,507,0.0
6915,19,3.8702,6911,0.0
6915,20,3.8695,6918,7.0
6917,19,4.0724,304,0.0
6917,20,4.0726,303,-1.0
6918,19,3.8442,4530,0.0
6918,20,3.8437,4537,7.0
6919,19,4.0469,20730,0.0
6919,20,4.0477,20823,93.0
6920,19,3.7751,45441,0.0
6920,20,3.7796,46070,629.0
6921,19,3.4113,603,0.0
6921,20,3.4139,604,1.0
6922,19,4.0065,766,0.0
6922,20,4.0065,766,0.0
6923,19,4.0169,2006,0.0
6923,20,4.0174,2011,5.0
6924,19,3.9784,786,0.0
6924,20,3.9797,788,2.0
6925,19,4.3181,613,0.0
6925,20,4.3181,613,0.0
6926,19,4.2747,4164,0.0
6926,20,4.2746,4180,16.0
6927,19,4.0486,659,0.0
6927,20,4.0471,658,-1.0
6928,19,3.8004,1393,0.0
6928,20,3.8004,1393,0.0
6929,19,4.1521,6232,0.0
6929,20,4.1527,6246,14.0
6930,19,3.935,1170,0.0
6930,20,3.935,1170,0.0
6931,19,2.8857,35,0.0
6931,20,2.8857,35,0.0
6932,19,3.8821,3078,0.0
6932,20,3.881,3085,7.0
6933,19,4.6172,4726,0.0
6933,20,4.6173,4729,3.0
6934,19,4.3792,902,0.0
6934,20,4.3761,904,2.0
6935,19,4.0126,7468,0.0
6935,20,4.0114,7474,6.0
6936,19,4.3591,315589,0.0
6936,20,4.3591,316203,614.0
6937,19,4.1562,4073,0.0
6937,20,4.156,4077,4.0
6938,19,3.9336,256,0.0
6938,20,3.9339,257,1.0
6939,19,3.5934,2285,0.0
6939,20,3.5947,2287,2.0
6940,19,3.411,1533,0.0
6940,20,3.4092,1537,4.0
6941,19,3.5441,465,0.0
6941,20,3.5441,465,0.0
6942,19,3.6093,430,0.0
6942,20,3.6093,430,0.0
6943,19,3.6649,1161,0.0
6943,20,3.6629,1163,2.0
6944,19,4.4117,154242,0.0
6944,20,4.4118,154463,221.0
6945,19,4.0013,22577,0.0
6945,20,4.001,22592,15.0
6946,19,3.0,6,0.0
6946,20,3.0,6,0.0
6947,19,4.0179,4409,0.0
6947,20,4.0165,4435,26.0
6948,19,4.4337,25173,0.0
6948,20,4.4336,25198,25.0
6949,19,4.2213,8925,0.0
6949,20,4.2213,8953,28.0
6950,19,3.4822,788,0.0
6950,20,3.4842,789,1.0
6951,19,3.7575,466,0.0
6951,20,3.7575,466,0.0
6952,19,4.2014,417,0.0
6952,20,4.2014,417,0.0
6953,19,4.1699,111061,0.0
6953,20,4.169,111425,364.0
6954,19,4.5757,12131,0.0
6954,20,4.5753,12162,31.0
6955,19,3.7116,527,0.0
6955,20,3.7108,529,2.0
6956,19,4.6087,69,0.0
6956,20,4.6087,69,0.0
6957,19,3.8148,243,0.0
6957,20,3.8033,244,1.0
6958,19,3.7643,5256,0.0
6958,20,3.7644,5259,3.0
6959,19,4.0343,21933,0.0
6959,20,4.0345,21943,10.0
6960,19,4.2316,354,0.0
6960,20,4.2316,354,0.0
6961,19,3.6923,13,0.0
6961,20,3.6923,13,0.0
6962,19,3.9194,62,0.0
6962,20,3.9194,62,0.0
6963,19,4.4614,27488,0.0
6963,20,4.4609,27546,58.0
6964,19,3.6,25,0.0
6964,20,3.6,25,0.0
6965,19,4.2801,4481,0.0
6965,20,4.2799,4491,10.0
6966,19,3.6765,34,0.0
6966,20,3.6765,34,0.0
6967,19,4.3672,768,0.0
6967,20,4.3672,768,0.0
6967,23,4.3662,770,2.0
6968,19,3.4571,35,0.0
6968,20,3.4571,35,0.0
6968,23,3.4167,36,1.0
6969,19,4.4075,28309,0.0
6969,20,4.4075,28317,8.0
6969,23,4.4067,28367,50.0
6970,19,3.7816,41268,0.0
6970,20,3.7814,41361,93.0
6970,23,3.7824,42277,916.0
6972,19,4.123,273141,0.0
6972,20,4.1228,273334,193.0
6972,23,4.1221,275022,1688.0
6973,19,4.1638,22356,0.0
6973,20,4.164,22360,4.0
6973,23,4.1636,22382,22.0
6974,19,3.7297,296,0.0
6974,20,3.7297,296,0.0
6974,23,3.7409,301,5.0
6975,19,4.2071,700,0.0
6975,20,4.2083,701,1.0
6975,23,4.2093,707,6.0
6976,19,3.7259,4838,0.0
6976,20,3.7255,4853,15.0
6976,23,3.7343,4986,133.0
6977,19,4.0061,49277,0.0
6977,20,4.0062,49411,134.0
6977,23,4.0074,50612,1201.0
6978,19,4.4391,3211,0.0
6978,20,4.4397,3218,7.0
6978,23,4.4394,3268,50.0
6979,19,4.3119,77215,0.0
6979,20,4.3119,77285,70.0
6979,23,4.3125,77914,629.0
6980,19,4.0296,18294,0.0
6980,20,4.0285,18311,17.0
6980,23,4.021,18623,312.0
6981,19,3.9701,14152,0.0
6981,20,3.9705,14173,21.0
6981,23,3.9699,14375,202.0
6983,19,4.565,49929,0.0
6983,20,4.5644,50104,175.0
6983,23,4.5619,51534,1430.0
6984,19,4.4247,36622,0.0
6984,20,4.4247,36712,90.0
6984,23,4.4255,37555,843.0
6986,19,4.3971,79496,0.0
6986,20,4.3971,79548,52.0
6986,23,4.3964,80191,643.0
6987,19,4.344,39275,0.0
6987,20,4.3438,39401,126.0
6987,23,4.345,40775,1374.0
6988,19,4.2307,9837,0.0
6988,20,4.2311,9854,17.0
6988,23,4.233,10025,171.0
6989,19,3.6008,3239,0.0
6989,20,3.6008,3239,0.0
6989,23,3.5992,3251,12.0
6990,19,3.8659,2908,0.0
6990,20,3.8656,2910,2.0
6990,23,3.8628,2922,12.0
6992,19,4.0964,882,0.0
6992,20,4.0974,883,1.0
6992,23,4.0993,886,3.0
6993,19,4.4967,449,0.0
6993,20,4.4978,450,1.0
6993,23,4.5033,457,7.0
6995,19,4.1111,36,0.0
6995,20,4.1111,36,0.0
6995,23,4.1111,36,0.0
6996,19,3.783,4741,0.0
6996,20,3.7848,4753,12.0
6996,23,3.7841,4858,105.0
6997,19,4.2496,613,0.0
6997,20,4.2496,613,0.0
6997,23,4.2504,627,14.0
6998,19,4.6118,1708,0.0
6998,20,4.6123,1710,2.0
6998,23,4.6115,1735,25.0
7000,19,4.6,10,0.0
7000,20,4.6,10,0.0
7000,23,4.6,10,0.0
7001,19,4.0476,21,0.0
7001,20,4.0476,21,0.0
7001,23,3.9091,22,1.0
7002,19,3.9778,316,0.0
7002,20,3.9811,317,1.0
7002,23,3.9939,327,10.0
7003,19,5.0,9,0.0
7003,20,5.0,9,0.0
7003,23,5.0,9,0.0
7004,19,3.8,5,0.0
7004,20,3.8,5,0.0
7004,23,3.8,5,0.0
7005,19,4.1503,1317,0.0
7005,20,4.1504,1323,6.0
7005,23,4.1487,1352,29.0
7006,19,4.1149,261,0.0
7006,20,4.1027,263,2.0
7006,23,4.0929,269,6.0
7007,19,3.981,7665,0.0
7007,20,3.9823,7704,39.0
7007,23,3.9895,8057,353.0
7008,19,3.4122,67351,0.0
7008,20,3.4122,67367,16.0
7008,23,3.4129,67538,171.0
7009,19,4.1124,16858,0.0
7009,20,4.1122,16873,15.0
7009,23,4.1112,16994,121.0
7010,19,3.9739,612,0.0
7010,20,3.9739,612,0.0
7010,23,3.9739,614,2.0
7011,19,3.5436,723,0.0
7011,20,3.5427,726,3.0
7011,23,3.5449,758,32.0
7012,19,4.4849,105103,0.0
7012,20,4.4864,105831,728.0
7012,23,4.4935,112505,6674.0
7013,2,1.0,1,0.0
7013,3,1.0,1,0.0
7013,4,1.0,1,0.0
7014,2,3.5634,284,0.0
7014,3,3.5679,287,3.0
7014,4,3.5694,288,1.0
7014,6,3.5694,288,0.0
7015,2,3.3443,183,0.0
7015,3,3.3315,184,1.0
7015,4,3.3189,185,1.0
7016,2,3.2857,28,0.0
7016,3,3.2,30,2.0
7017,2,3.6474,173,0.0
7017,3,3.6629,175,2.0
7018,2,4.3119,1805,0.0
7018,3,4.3083,1836,31.0
7020,2,3.7143,7,0.0
7020,3,3.7143,7,0.0
7021,2,4.6108,370,0.0
7022,2,5.0,3,0.0
7022,3,5.0,3,0.0
7023,2,4.4177,541,0.0
7023,3,4.4177,541,0.0
7024,2,3.3704,54,0.0
7025,2,4.2688,6919,0.0
7025,3,4.2683,6921,2.0
7026,2,4.5478,345,0.0
7026,3,4.5478,345,0.0
7026,4,4.5478,345,0.0
7027,2,4.3383,269,0.0
7027,3,4.3137,271,2.0
7027,4,4.3137,271,0.0
7028,2,3.8803,543,0.0
7028,3,3.8864,546,3.0
7030,2,4.4595,37,0.0
7030,3,4.3947,38,1.0
7032,2,4.0518,193,0.0
7032,3,4.0464,194,1.0
7033,2,3.6816,1187,0.0
7033,3,3.6827,1204,17.0
7034,2,3.22,50,0.0
7035,2,4.3511,188,0.0
7036,2,3.0,2,0.0
7036,4,3.0,2,0.0
7036,5,3.0,2,0.0
7037,2,5.0,1,0.0
7037,4,5.0,1,0.0
7037,5,5.0,1,0.0
7038,2,3.6,25,0.0
7038,4,3.5385,26,1.0
7039,2,3.3608,510,0.0
7039,4,3.3614,523,13.0
7040,2,3.6412,1137,0.0
7041,2,3.7078,907,0.0
7042,2,3.6285,1335,0.0
7043,2,3.0,2,0.0
7045,2,4.1111,18,0.0
7045,5,4.1111,18,0.0
7046,2,3.8,10,0.0
7046,5,3.8,10,0.0
7047,2,4.0356,1546,0.0
7047,5,4.0301,1561,15.0
7048,2,3.8771,236,0.0
7048,5,3.8941,236,0.0
7049,2,4.0,22,0.0
7049,5,4.0,22,0.0
7050,2,4.2504,1298,0.0
7050,5,4.2641,1348,50.0
7051,2,5.0,3,0.0
7051,5,5.0,3,0.0
7052,2,4.5,2,0.0
7052,5,4.5,2,0.0
7054,2,4.7391,23,0.0
7054,5,4.76,25,2.0
7055,2,4.0503,8868,0.0
7056,2,3.5714,7,0.0
7056,5,3.5714,7,0.0
7057,2,3.884,474,0.0
7058,2,3.8013,10251,0.0
7059,2,4.6667,6,0.0
7059,5,4.4286,7,1.0
7060,2,5.0,1,0.0
7060,5,5.0,1,0.0
7061,2,3.4444,9,0.0
7061,5,3.4444,9,0.0
7062,2,3.0,1,0.0
7062,5,3.0,1,0.0
7063,2,3.5333,60,0.0
7064,2,3.1606,928,0.0
7064,5,3.1663,944,16.0
7065,2,3.7309,1639,0.0
7065,5,3.7266,1690,51.0
7066,2,4.125,8,0.0
7066,5,4.125,8,0.0
7067,2,3.9286,28,0.0
7067,5,3.8276,29,1.0
7068,2,4.3703,2247,0.0
7068,5,4.3667,2258,11.0
7069,2,4.1811,127,0.0
7069,5,4.168,125,-2.0
7071,2,3.1364,22,0.0
7071,5,3.1364,22,0.0
7072,2,3.275,1342,0.0
7073,2,4.5455,22,0.0
7074,2,3.5,6,0.0
7075,2,4.226,593,0.0
7076,2,4.1481,27,0.0
7077,2,3.2174,23,0.0
7078,2,5.0,3,0.0
7079,2,3.6667,153,0.0
7080,2,2.1667,6,0.0
7081,2,4.1315,4182,0.0
7082,2,3.0,4,0.0
7083,2,3.9154,1549,0.0
7084,2,4.404,198,0.0
7085,2,4.2941,204,0.0
7086,2,3.7688,1527,0.0
7087,2,3.985,267,0.0
7088,2,4.2957,700,0.0
7089,2,4.354,113,0.0
7090,2,4.2119,4007,0.0
7091,2,4.1558,1059,0.0
7092,2,3.5,34,0.0
7093,2,4.1056,3097,0.0
7094,2,4.1238,7288,0.0
7095,2,3.375,40,0.0
7096,2,3.2792,154,0.0
7097,2,4.1087,1766,0.0
7098,2,3.7263,453,0.0
7099,2,3.8857,70,0.0
7100,2,4.2938,2631,0.0
7101,2,4.1555,611,0.0
7102,2,3.6438,3248,0.0
7103,2,4.0952,63,0.0
7104,2,4.8,15,0.0
7105,2,0.0,0,0.0
7106,2,4.3409,44,0.0
7107,2,5.0,5,0.0
7108,2,3.9545,22,0.0
7109,2,4.625,16,0.0
7110,2,4.2394,3538,0.0
7111,2,4.3333,6,0.0
7112,2,4.0,231,0.0
7113,2,4.3021,96,0.0
7114,2,3.8598,107,0.0
7115,2,4.125,32,0.0
7116,2,4.25,4,0.0
7117,2,4.1442,104,0.0
7118,2,4.0952,21,0.0
7119,2,4.218,133,0.0
7120,2,3.6,20,0.0
7121,2,4.4242,33,0.0
7122,2,0.0,0,0.0
7123,2,4.6923,13,0.0
7124,2,5.0,2,0.0
7125,2,4.4286,7,0.0
7126,2,3.5,4,0.0
7127,2,3.9676,680,0.0
7128,2,4.1786,56,0.0
7129,2,4.8333,12,0.0
7130,2,3.661,59,0.0
7131,2,4.6791,187,0.0
7132,2,3.9488,976,0.0
7133,2,4.0,31,0.0
7134,2,3.975,80,0.0
7135,2,4.0594,5974,0.0
7136,2,3.5231,65,0.0
7137,2,4.1656,3605,0.0
7138,2,4.3909,353,0.0
7139,2,4.3646,17242,0.0
7140,2,4.775,600,0.0
7141,2,4.3711,582,0.0
7142,2,3.7059,17,0.0
7143,2,4.0625,16,0.0
7144,2,3.0758,66,0.0
7145,2,3.0,21,0.0
7146,2,4.5,12,0.0
7147,2,3.8421,19,0.0
7148,2,2.9091,11,0.0
7149,2,4.2048,3423,0.0
7150,2,3.8561,549,0.0
7151,2,3.6408,849,0.0
7152,2,4.3588,42062,0.0
7153,2,4.5907,1510,0.0
7154,2,3.029,69,0.0
7155,2,4.044,364,0.0
7156,2,4.0232,1420,0.0
7157,2,4.42,150,0.0
7158,2,0.0,0,0.0
7159,2,3.715,565,0.0
7160,2,4.1958,1226,0.0
7161,2,4.5,6,0.0
7162,2,2.6167,60,0.0
7163,2,4.5493,142,0.0
7164,2,3.587,46,0.0
7165,2,3.4231,52,0.0
7166,2,4.4214,39390,0.0
7167,2,4.4777,1122,0.0
7168,2,4.3844,770,0.0
7169,2,3.5273,622,0.0
7170,2,3.5804,143,0.0
7171,2,4.6078,255,0.0
7172,2,4.0846,3048,0.0
7173,2,4.5161,589,0.0
7174,2,3.743,249,0.0
7175,2,4.6375,14066,0.0
7176,2,4.5909,22,0.0
7177,2,3.5668,247,0.0
7178,2,4.7097,31,0.0
7179,2,4.1298,1641,0.0
7180,2,4.3518,1498,0.0
7181,2,4.3298,4297,0.0
7182,2,4.3364,1837,0.0
7183,2,4.3203,4645,0.0
7184,2,4.1978,91,0.0
7185,2,4.0764,5403,0.0
7186,2,4.2641,1238,0.0
7187,2,4.1886,1352,0.0
7188,2,3.6995,822,0.0
7189,2,4.2249,2405,0.0
7190,2,3.7369,631,0.0
7191,2,4.3763,93,0.0
7192,2,2.9891,735,0.0
7193,2,3.9728,1138,0.0
7194,2,4.5941,675,0.0
7195,2,4.6635,835,0.0
7196,2,4.6433,12864,0.0
7197,2,4.3401,1429,0.0
7198,2,3.6877,554,0.0
7199,2,0.0,0,0.0
7200,2,4.223,1233,0.0
7201,2,3.3576,811,0.0
7202,2,4.0275,291,0.0
7203,2,3.8297,2443,0.0
7204,2,3.8771,6768,0.0
7205,2,4.3683,2327,0.0
7206,2,3.7286,398,0.0
7207,2,4.557,2957,0.0
7208,2,4.4027,21802,0.0
7209,2,4.3577,16316,0.0
7210,2,5.0,1,0.0
7211,2,4.0,100,0.0
7212,2,4.155,129,0.0
7213,2,4.1186,59,0.0
7214,2,3.873,677,0.0
7215,2,4.7607,2887,0.0
7216,2,4.7551,3552,0.0
7217,2,4.6482,1447,0.0
7218,2,4.6858,2508,0.0
7219,2,4.3896,2433,0.0
7220,2,4.5741,3057,0.0
7221,2,4.7703,1450,0.0
7222,2,4.6362,1586,0.0
7223,2,4.7362,6171,0.0
7224,2,4.5671,1961,0.0
7225,2,4.5086,1042,0.0
7226,2,4.7387,6514,0.0
7227,2,4.6765,2374,0.0
7228,2,3.9279,4283,0.0
7229,2,4.6488,5476,0.0
7230,2,3.1511,2065,0.0
7231,2,3.7542,956,0.0
7232,2,4.5197,11601,0.0
7233,2,4.4,15,0.0
7234,2,4.3606,477,0.0
7235,2,3.378,127,0.0
7236,2,5.0,3,0.0
7237,2,3.7634,355,0.0
7238,2,4.0,4,0.0
7239,2,4.1939,521,0.0
7240,2,4.173,237,0.0
7241,2,2.6364,11,0.0
7242,2,3.4211,19,0.0
7243,2,3.8296,311,0.0
7244,2,4.2914,326,0.0
7245,2,3.7854,452,0.0
7246,2,4.1389,108,0.0
7247,2,3.757,568,0.0
7248,2,3.755,347,0.0
7249,2,4.1907,20453,0.0
7250,2,4.3871,31,0.0
7251,2,5.0,2,0.0
7252,2,4.2424,33,0.0
7253,2,4.6429,14,0.0
7254,2,4.2878,139,0.0
7255,2,2.625,8,0.0
7256,2,3.7928,1395,0.0
7257,2,2.9487,117,0.0
7258,2,4.334,539,0.0
7259,2,3.5383,14050,0.0
7260,2,3.8013,478,0.0
7261,2,3.8829,205,0.0
7262,2,4.3815,595,0.0
7263,2,3.8467,137,0.0
7264,2,3.296,125,0.0
7265,2,3.3455,55,0.0
7266,2,3.0255,157,0.0
7267,2,3.7031,16203,0.0
7268,2,3.8814,5255,0.0
7269,2,4.2201,1077,0.0
7270,2,4.1668,204562,0.0
7271,2,4.4394,8189,0.0
7272,2,4.3728,389,0.0
7273,2,3.9785,6043,0.0
7274,2,4.3768,2394,0.0
7275,2,4.2987,29043,0.0
7276,2,3.8876,2216,0.0
7277,2,4.2614,264,0.0
7278,2,4.3643,538,0.0
7279,2,2.0,1,0.0
7280,2,4.0,1,0.0
7281,2,3.7961,206,0.0
7282,2,3.8125,32,0.0
7283,2,3.5236,2939,0.0
7284,2,4.4274,2768,0.0
7285,2,5.0,2,0.0
7286,2,3.5476,42,0.0
7287,2,2.0,3,0.0
7288,2,3.4,10,0.0
7289,2,4.512,250,0.0
7290,2,3.9656,436,0.0
7291,2,4.1385,65,0.0
7292,2,3.9631,271,0.0
7293,2,4.5714,14,0.0
7294,2,3.7367,319,0.0
7295,2,2.875,8,0.0
7296,2,3.8739,238,0.0
7297,2,3.8688,442,0.0
7298,2,2.8516,701,0.0
7299,2,4.3269,156,0.0
7300,2,3.9144,2862,0.0
7301,2,3.9397,895,0.0
7302,2,4.032,406,0.0
7303,2,4.8333,24,0.0
7304,2,4.2857,7,0.0
7305,2,4.65,40,0.0
7306,2,4.4865,37,0.0
7307,2,4.5435,46,0.0
